Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2013,11,12,12,30,27.2,0.16,0.129,0.67,135,866,747,0,0,0,135,866,0,747,0.268,16.96,45.02,0.92,0.14,957,1.1,177,5.2,,,,,,,,,,,,,,,,,,
2013,11,12,13,30,27.9,0.16,0.133,0.67,136,856,730,0,0,-0.6,136,856,0,730,0.268,15.63,46.03,0.92,0.14,956,1.1,175,5.1,,,,,,,,,,,,,,,,,,
2013,11,12,14,30,28.1,0.15,0.134,0.67,130,826,646,0,0,-1.3,130,826,0,646,0.267,14.68,51.32,0.92,0.14,956,1,175,5.1,,,,,,,,,,,,,,,,,,
2013,11,12,15,30,27.9,0.15,0.136,0.67,119,752,497,0,0,-2,119,752,0,497,0.266,14.09,59.75,0.92,0.14,955,1,174,5,,,,,,,,,,,,,,,,,,
2013,11,12,16,30,26.9,0.14,0.137,0.67,97,606,303,0,0,-2.6,97,606,0,303,0.266,14.29,70.19,0.92,0.14,955,1,174,4.6,,,,,,,,,,,,,,,,,,
2013,11,12,17,30,24.3,0.14,0.135,0.67,55,290,96,0,0,-3,55,290,0,96,0.265,16.11,81.83,0.92,0.14,955,1,169,3.2,,,,,,,,,,,,,,,,,,
2013,11,12,18,30,20.8,0.15,0.13,0.67,0,0,0,0,0,-3.4,0,0,0,0,0.265,19.37,94.37,0.92,0.14,956,1,162,2.3,,,,,,,,,,,,,,,,,,
2013,11,12,19,30,19.6,0.15,0.126,0.67,0,0,0,0,0,-3.8,0,0,0,0,0.265,20.34,107.29,0.92,0.14,956,1,161,2.3,,,,,,,,,,,,,,,,,,
2013,11,12,20,30,18.5,0.15,0.124,0.67,0,0,0,0,0,-3.9,0,0,0,0,0.264,21.54,120.49,0.92,0.14,957,1,161,2.2,,,,,,,,,,,,,,,,,,
2013,11,12,21,30,17.5,0.15,0.123,0.67,0,0,0,0,0,-3.9,0,0,0,0,0.264,22.97,133.84,0.92,0.14,957,1,163,2.1,,,,,,,,,,,,,,,,,,
2013,11,12,22,30,16.6,0.15,0.124,0.67,0,0,0,0,0,-3.7,0,0,0,0,0.264,24.6,147.14,0.92,0.14,957,1,167,2,,,,,,,,,,,,,,,,,,
2013,11,12,23,30,15.7,0.15,0.126,0.67,0,0,0,0,0,-3.6,0,0,0,0,0.264,26.41,160.01,0.92,0.14,957,1,174,1.9,,,,,,,,,,,,,,,,,,
2013,11,13,0,30,14.9,0.15,0.127,0.67,0,0,0,0,0,-3.4,0,0,0,0,0.264,28.13,170.05,0.92,0.14,957,1,185,1.8,,,,,,,,,,,,,,,,,,
2013,11,13,1,30,14.2,0.15,0.127,0.67,0,0,0,0,0,-3.3,0,0,0,0,0.263,29.59,166.56,0.92,0.14,957,1,197,1.6,,,,,,,,,,,,,,,,,,
2013,11,13,2,30,13.8,0.15,0.127,0.67,0,0,0,0,0,-3.3,0,0,0,0,0.263,30.36,154.63,0.92,0.14,957,1,209,1.5,,,,,,,,,,,,,,,,,,
2013,11,13,3,30,13.6,0.16,0.125,0.67,0,0,0,0,0,-3.4,0,0,0,0,0.262,30.63,141.49,0.92,0.14,957,1.1,217,1.4,,,,,,,,,,,,,,,,,,
2013,11,13,4,30,13.6,0.17,0.122,0.67,0,0,0,0,0,-3.5,0,0,0,0,0.263,30.49,128.14,0.92,0.14,957,1.1,220,1.3,,,,,,,,,,,,,,,,,,
2013,11,13,5,30,13.7,0.17,0.118,0.67,0,0,0,0,0,-3.5,0,0,0,0,0.263,30.16,114.85,0.92,0.14,957,1.1,218,1.2,,,,,,,,,,,,,,,,,,
2013,11,13,6,30,13.7,0.18,0.116,0.67,0,0,0,0,0,-3.6,0,0,0,0,0.264,30.04,101.77,0.92,0.14,957,1.1,214,1.1,,,,,,,,,,,,,,,,,,
2013,11,13,7,30,14.4,0.18,0.116,0.67,12,19,12,0,0,-3.6,12,19,0,12,0.264,28.6,88.7,0.92,0.14,957,1.1,210,1.1,,,,,,,,,,,,,,,,,,
2013,11,13,8,30,16.9,0.17,0.12,0.67,72,484,183,0,0,-3.7,72,484,0,183,0.265,24.3,76.84,0.92,0.14,957,1.1,205,1.4,,,,,,,,,,,,,,,,,,
2013,11,13,9,30,20.1,0.16,0.126,0.67,103,689,387,0,0,-3.7,103,689,0,387,0.265,19.82,65.67,0.92,0.14,958,1.2,193,2.1,,,,,,,,,,,,,,,,,,
2013,11,13,10,30,23.8,0.15,0.134,0.67,123,783,561,0,0,-3.7,123,783,0,561,0.266,15.81,56.01,0.92,0.14,958,1.2,187,3,,,,,,,,,,,,,,,,,,
2013,11,13,11,30,26.8,0.14,0.142,0.67,137,826,681,0,0,-3.2,137,826,0,681,0.266,13.75,48.81,0.92,0.14,957,1.2,191,3.5,,,,,,,,,,,,,,,,,,
2013,11,13,12,30,28.8,0.13,0.148,0.67,144,840,735,0,0,-2.6,144,840,0,735,0.267,12.73,45.29,0.92,0.14,956,1.2,198,3.8,,,,,,,,,,,,,,,,,,
2013,11,13,13,30,29.9,0.13,0.154,0.67,146,825,716,0,0,-2.2,146,825,0,716,0.267,12.38,46.28,0.92,0.14,956,1.3,203,3.9,,,,,,,,,,,,,,,,,,
2013,11,13,14,30,30.2,0.12,0.16,0.67,142,783,629,0,0,-1.9,142,783,0,629,0.266,12.43,51.53,0.92,0.14,955,1.3,209,4.1,,,,,,,,,,,,,,,,,,
2013,11,13,15,30,30,0.12,0.166,0.67,130,700,481,0,0,-1.7,130,700,0,481,0.265,12.71,59.93,0.92,0.14,955,1.3,216,4.1,,,,,,,,,,,,,,,,,,
2013,11,13,16,30,28.8,0.11,0.171,0.67,107,542,290,0,0,-1.7,107,542,0,290,0.264,13.69,70.33,0.92,0.14,955,1.3,223,3.7,,,,,,,,,,,,,,,,,,
2013,11,13,17,30,25.9,0.11,0.172,0.67,58,223,89,0,0,-1.7,58,223,0,89,0.263,16.23,81.94,0.92,0.14,955,1.3,229,2.3,,,,,,,,,,,,,,,,,,
2013,11,13,18,30,22.5,0.1,0.172,0.67,0,0,0,0,0,-1.7,0,0,0,0,0.263,19.85,94.46,0.92,0.14,955,1.3,237,1.5,,,,,,,,,,,,,,,,,,
2013,11,13,19,30,21.2,0.1,0.174,0.67,0,0,0,0,0,-1.5,0,0,0,0,0.263,21.77,107.37,0.92,0.14,956,1.3,262,1.6,,,,,,,,,,,,,,,,,,
2013,11,13,20,30,20.3,0.1,0.179,0.67,0,0,0,0,0,-1,0,0,0,0,0.263,23.9,120.56,0.92,0.14,956,1.3,291,2,,,,,,,,,,,,,,,,,,
2013,11,13,21,30,19.2,0.09,0.185,0.67,0,0,0,0,0,-0.1,0,0,0,0,0.263,27.27,133.9,0.92,0.14,957,1.3,316,2.6,,,,,,,,,,,,,,,,,,
2013,11,13,22,30,18.2,0.09,0.189,0.67,0,0,0,0,0,0.8,0,0,0,0,0.263,31.06,147.21,0.92,0.14,957,1.4,331,3.4,,,,,,,,,,,,,,,,,,
2013,11,13,23,30,17.3,0.09,0.191,0.67,0,0,0,0,0,1.6,0,0,0,0,0.263,34.76,160.11,0.92,0.14,957,1.4,338,3.8,,,,,,,,,,,,,,,,,,
2013,11,14,0,30,16.5,0.09,0.188,0.67,0,0,0,0,0,2.1,0,0,0,0,0.263,37.97,170.28,0.92,0.14,957,1.4,341,3.9,,,,,,,,,,,,,,,,,,
2013,11,14,1,30,15.8,0.1,0.183,0.67,0,0,0,0,0,2.4,0,0,0,0,0.262,40.41,166.77,0.92,0.14,957,1.4,342,3.9,,,,,,,,,,,,,,,,,,
2013,11,14,2,30,15.1,0.1,0.179,0.67,0,0,0,0,0,2.5,0,0,0,0,0.262,42.55,154.77,0.92,0.14,957,1.4,341,3.8,,,,,,,,,,,,,,,,,,
2013,11,14,3,30,14.4,0.1,0.176,0.67,0,0,0,0,0,2.4,0,0,0,0,0.261,44.19,141.61,0.92,0.14,957,1.4,341,3.7,,,,,,,,,,,,,,,,,,
2013,11,14,4,30,13.8,0.1,0.174,0.67,0,0,0,0,0,1.9,0,0,0,0,0.26,44.38,128.27,0.92,0.14,957,1.4,343,3.5,,,,,,,,,,,,,,,,,,
2013,11,14,5,30,13.2,0.11,0.172,0.67,0,0,0,0,0,1,0,0,0,0,0.26,43.3,114.99,0.92,0.14,957,1.3,344,3.2,,,,,,,,,,,,,,,,,,
2013,11,14,6,30,12.8,0.11,0.168,0.67,0,0,0,0,0,-0.2,0,0,0,0,0.26,40.83,101.91,0.92,0.14,958,1.3,344,2.9,,,,,,,,,,,,,,,,,,
2013,11,14,7,30,13.4,0.11,0.165,0.67,8,3,8,0,0,-1.6,8,3,0,8,0.26,35.49,88.84,0.92,0.14,958,1.3,343,3.3,,,,,,,,,,,,,,,,,,
2013,11,14,8,30,16.2,0.12,0.163,0.67,82,401,172,0,0,-2.9,82,401,0,172,0.261,26.84,77.01,0.92,0.14,959,1.2,347,4.4,,,,,,,,,,,,,,,,,,
2013,11,14,9,30,19.7,0.12,0.16,0.67,116,636,376,0,0,-3.2,116,636,0,376,0.262,21.05,65.87,0.92,0.14,959,1.2,269,3.9,,,,,,,,,,,,,,,,,,
2013,11,14,10,30,22.7,0.13,0.156,0.67,134,756,554,0,0,-2.2,134,756,0,554,0.263,18.83,56.24,0.92,0.14,959,1.1,85,3.1,,,,,,,,,,,,,,,,,,
2013,11,14,11,30,24.8,0.29,0.095,0.67,111,888,693,0,0,-1.6,111,888,0,693,0.263,17.37,49.07,0.92,0.14,959,1.1,333,2.2,,,,,,,,,,,,,,,,,,
2013,11,14,12,30,26.5,0.25,0.095,0.67,115,910,752,0,0,-1.4,115,910,0,752,0.263,15.91,45.55,0.92,0.14,958,1,310,2,,,,,,,,,,,,,,,,,,
2013,11,14,13,30,27.7,0.23,0.098,0.67,116,897,733,0,0,-1.4,116,897,0,733,0.263,14.84,46.53,0.92,0.14,957,1.1,293,2,,,,,,,,,,,,,,,,,,
2013,11,14,14,30,28.4,0.22,0.102,0.67,113,862,646,0,0,-1.4,113,862,0,646,0.263,14.25,51.74,0.92,0.14,956,1.1,284,2,,,,,,,,,,,,,,,,,,
2013,11,14,15,30,28.5,0.2,0.11,0.67,106,783,496,0,0,-1.5,106,783,0,496,0.263,14.12,60.1,0.92,0.14,956,1.1,282,2.1,,,,,,,,,,,,,,,,,,
2013,11,14,16,30,27.7,0.18,0.118,0.67,90,631,301,0,0,-1.6,90,631,0,301,0.263,14.71,70.47,0.92,0.14,956,1.1,292,1.9,,,,,,,,,,,,,,,,,,
2013,11,14,17,30,25.2,0.17,0.127,0.67,52,294,93,0,0,-1.7,52,294,0,93,0.264,16.85,82.04,0.92,0.14,956,1.2,321,1.3,,,,,,,,,,,,,,,,,,
2013,11,14,18,30,21.5,0.16,0.134,0.67,0,0,0,0,0,-2,0,0,0,0,0.265,20.68,94.55,0.92,0.14,957,1.1,273,1.4,,,,,,,,,,,,,,,,,,
2013,11,14,19,30,19.6,0.16,0.14,0.67,0,0,0,0,0,-2.1,0,0,0,0,0.265,22.93,107.44,0.92,0.14,958,1.1,15,2.1,,,,,,,,,,,,,,,,,,
2013,11,14,20,30,18,0.16,0.142,0.67,0,0,0,0,0,-2,0,0,0,0,0.265,25.7,120.62,0.92,0.14,959,1.1,23,2.5,,,,,,,,,,,,,,,,,,
2013,11,14,21,30,16.6,0.17,0.141,0.67,0,0,0,0,0,-1.4,0,0,0,0,0.265,29.18,133.95,0.92,0.14,959,1.1,30,2.5,,,,,,,,,,,,,,,,,,
2013,11,14,22,30,15.4,0.18,0.136,0.67,0,0,0,0,0,-0.8,0,0,0,0,0.265,32.98,147.27,0.92,0.14,959,1.1,29,1.9,,,,,,,,,,,,,,,,,,
2013,11,14,23,30,14.6,0.2,0.131,0.67,0,0,0,0,0,-0.1,0,0,0,0,0.265,36.44,160.21,0.92,0.14,959,1.1,24,1.4,,,,,,,,,,,,,,,,,,
2013,11,15,0,30,14,0.21,0.126,0.67,0,0,0,0,0,0.5,0,0,0,0,0.265,39.71,170.5,0.92,0.14,959,1.2,18,1.3,,,,,,,,,,,,,,,,,,
2013,11,15,1,30,13.6,0.23,0.123,0.67,0,0,0,0,0,1.1,0,0,0,0,0.265,42.54,166.97,0.92,0.14,958,1.2,14,1.2,,,,,,,,,,,,,,,,,,
2013,11,15,2,30,13.2,0.24,0.119,0.67,0,0,0,0,0,1.7,0,0,0,0,0.264,45.44,154.91,0.92,0.13,958,1.2,13,1.2,,,,,,,,,,,,,,,,,,
2013,11,15,3,30,12.9,0.26,0.115,0.67,0,0,0,0,0,2.1,0,0,0,0,0.263,47.69,141.74,0.92,0.13,958,1.2,15,1.2,,,,,,,,,,,,,,,,,,
2013,11,15,4,30,12.7,0.27,0.111,0.67,0,0,0,0,0,2.3,0,0,0,0,0.263,49.28,128.39,0.92,0.13,958,1.2,18,1.1,,,,,,,,,,,,,,,,,,
2013,11,15,5,30,12.7,0.28,0.109,0.67,0,0,0,0,0,2.5,0,0,0,0,0.263,49.95,115.12,0.92,0.13,958,1.2,24,1,,,,,,,,,,,,,,,,,,
2013,11,15,6,30,13,0.28,0.109,0.67,0,0,0,0,0,2.6,0,0,0,0,0.262,49.39,102.05,0.92,0.13,959,1.2,35,0.8,,,,,,,,,,,,,,,,,,
2013,11,15,7,30,13.6,0.28,0.11,0.67,10,17,10,0,0,2.7,10,17,0,10,0.262,47.62,88.98,0.92,0.13,959,1.2,69,0.6,,,,,,,,,,,,,,,,,,
2013,11,15,8,30,15.6,0.27,0.11,0.67,68,498,178,0,0,2.7,68,498,0,178,0.262,41.87,77.19,0.92,0.13,960,1.2,120,0.9,,,,,,,,,,,,,,,,,,
2013,11,15,9,30,18.7,0.26,0.111,0.67,95,715,385,0,0,2.3,95,715,0,385,0.262,33.51,66.07,0.92,0.13,960,1.1,142,2.1,,,,,,,,,,,,,,,,,,
2013,11,15,10,30,21.8,0.25,0.112,0.67,111,815,562,0,0,0.9,111,815,0,562,0.262,25.05,56.46,0.92,0.13,960,1.1,152,3,,,,,,,,,,,,,,,,,,
2013,11,15,11,30,23.6,0.24,0.112,0.67,120,866,684,0,0,-0.2,120,866,0,684,0.262,20.68,49.32,0.92,0.13,960,1.1,160,3.1,,,,,,,,,,,,,,,,,,
2013,11,15,12,30,24.9,0.22,0.115,0.67,125,881,740,0,0,-1.1,125,881,0,740,0.262,18,45.81,0.92,0.13,959,1.1,167,3.2,,,,,,,,,,,,,,,,,,
2013,11,15,13,30,25.8,0.2,0.119,0.67,127,871,723,0,0,-1.7,127,871,0,723,0.262,16.32,46.77,0.92,0.13,958,1.1,173,3.2,,,,,,,,,,,,,,,,,,
2013,11,15,14,30,26.3,0.18,0.122,0.67,123,835,637,0,0,-2.1,123,835,0,637,0.261,15.32,51.95,0.92,0.13,957,1.1,178,3.2,,,,,,,,,,,,,,,,,,
2013,11,15,15,30,26.3,0.17,0.129,0.67,114,754,488,0,0,-2.5,114,754,0,488,0.261,14.93,60.26,0.92,0.13,957,1.1,181,3.1,,,,,,,,,,,,,,,,,,
2013,11,15,16,30,25.5,0.16,0.134,0.67,95,602,295,0,0,-2.7,95,602,0,295,0.26,15.43,70.6,0.92,0.13,957,1.1,178,2.9,,,,,,,,,,,,,,,,,,
2013,11,15,17,30,23.1,0.15,0.138,0.67,54,272,91,0,0,-2.7,54,272,0,91,0.26,17.82,82.14,0.92,0.13,957,1.1,167,2.1,,,,,,,,,,,,,,,,,,
2013,11,15,18,30,19.7,0.15,0.142,0.67,0,0,0,0,0,-2.4,0,0,0,0,0.26,22.3,94.63,0.92,0.13,958,1.1,152,1.7,,,,,,,,,,,,,,,,,,
2013,11,15,19,30,18.4,0.15,0.144,0.67,0,0,0,0,0,-2.2,0,0,0,0,0.259,24.62,107.5,0.92,0.13,958,1.1,147,1.9,,,,,,,,,,,,,,,,,,
2013,11,15,20,30,17.3,0.15,0.147,0.67,0,0,0,0,0,-2,0,0,0,0,0.259,26.78,120.67,0.92,0.13,959,1.1,145,1.9,,,,,,,,,,,,,,,,,,
2013,11,15,21,30,16.4,0.16,0.15,0.67,0,0,0,0,0,-1.9,0,0,0,0,0.259,28.6,134,0.92,0.13,959,1.1,141,1.7,,,,,,,,,,,,,,,,,,
2013,11,15,22,30,15.5,0.17,0.152,0.67,0,0,0,0,0,-1.9,0,0,0,0,0.259,30.36,147.33,0.92,0.13,959,1.1,136,1.6,,,,,,,,,,,,,,,,,,
2013,11,15,23,30,14.7,0.18,0.153,0.67,0,0,0,0,0,-1.9,0,0,0,0,0.258,31.91,160.3,0.92,0.13,959,1.1,130,1.4,,,,,,,,,,,,,,,,,,
2013,11,16,0,30,14.2,0.2,0.155,0.67,0,0,0,0,0,-1.9,0,0,0,0,0.258,32.9,170.72,0.92,0.13,959,1.1,127,1.3,,,,,,,,,,,,,,,,,,
2013,11,16,1,30,14.1,0.23,0.158,0.67,0,0,0,0,0,-1.9,0,0,0,0,0.258,33.16,167.17,0.92,0.13,960,1.2,126,1.3,,,,,,,,,,,,,,,,,,
2013,11,16,2,30,14.1,0.24,0.159,0.67,0,0,0,0,5,-1.9,0,0,0,0,0.257,33.22,155.05,0.92,0.13,959,1.2,129,1.4,,,,,,,,,,,,,,,,,,
2013,11,16,3,30,13.8,0.24,0.156,0.67,0,0,0,0,0,-1.8,0,0,0,0,0.257,34.07,141.86,0.92,0.13,959,1.2,133,1.6,,,,,,,,,,,,,,,,,,
2013,11,16,4,30,13.6,0.24,0.158,0.67,0,0,0,0,0,-1.6,0,0,0,0,0.257,34.92,128.52,0.93,0.13,959,1.2,141,1.7,,,,,,,,,,,,,,,,,,
2013,11,16,5,30,13.3,0.26,0.165,0.67,0,0,0,0,5,-1.4,0,0,0,0,0.257,36.25,115.25,0.93,0.13,960,1.2,146,1.8,,,,,,,,,,,,,,,,,,
2013,11,16,6,30,13.1,0.26,0.168,0.67,0,0,0,0,8,-1.1,0,0,0,0,0.258,37.46,102.19,0.93,0.13,960,1.3,149,1.9,,,,,,,,,,,,,,,,,,
2013,11,16,7,30,13.3,0.24,0.169,0.67,0,0,0,7,8,-0.8,0,0,7,0,0.258,37.72,89.12,0.93,0.13,960,1.3,153,2.3,,,,,,,,,,,,,,,,,,
2013,11,16,8,30,14.6,0.22,0.172,0.67,81,385,166,7,8,-0.6,45,1,7,45,0.259,35.31,77.36,0.93,0.13,961,1.3,158,3,,,,,,,,,,,,,,,,,,
2013,11,16,9,30,17,0.19,0.174,0.67,119,613,366,0,8,-0.4,213,88,0,249,0.259,30.78,66.27,0.93,0.13,962,1.3,158,3.5,,,,,,,,,,,,,,,,,,
2013,11,16,10,30,20.3,0.18,0.177,0.67,141,724,539,0,7,-0.2,289,92,0,339,0.26,25.33,56.69,0.93,0.13,962,1.3,154,4.9,,,,,,,,,,,,,,,,,,
2013,11,16,11,30,23.2,0.07,0.26,0.67,193,692,642,0,8,-0.6,341,289,0,528,0.262,20.68,49.56,0.93,0.13,961,1.3,156,5.5,,,,,,,,,,,,,,,,,,
2013,11,16,12,30,24.9,0.08,0.261,0.67,198,717,695,0,8,-1.1,368,253,0,543,0.263,17.92,46.06,0.92,0.13,961,1.3,158,5.1,,,,,,,,,,,,,,,,,,
2013,11,16,13,30,26,0.08,0.258,0.67,195,713,681,0,8,-1.7,352,349,0,590,0.264,16.07,47,0.92,0.13,960,1.3,158,4.6,,,,,,,,,,,,,,,,,,
2013,11,16,14,30,26.7,0.09,0.253,0.67,182,679,599,0,7,-2.2,277,32,0,297,0.265,14.82,52.14,0.92,0.13,959,1.3,157,4.1,,,,,,,,,,,,,,,,,,
2013,11,16,15,30,26.6,0.08,0.243,0.67,159,603,457,0,0,-2.7,159,603,0,457,0.265,14.45,60.42,0.92,0.13,959,1.3,152,3.8,,,,,,,,,,,,,,,,,,
2013,11,16,16,30,25.6,0.08,0.235,0.67,124,451,273,0,0,-2.9,124,451,0,273,0.265,15.02,70.72,0.92,0.13,958,1.2,145,3.3,,,,,,,,,,,,,,,,,,
2013,11,16,17,30,22.8,0.08,0.232,0.67,60,145,79,0,0,-3,60,145,0,79,0.265,17.68,82.24,0.92,0.13,959,1.2,133,2.2,,,,,,,,,,,,,,,,,,
2013,11,16,18,30,19.6,0.09,0.228,0.67,0,0,0,0,0,-2.9,0,0,0,0,0.265,21.75,94.7,0.92,0.13,959,1.2,122,2.2,,,,,,,,,,,,,,,,,,
2013,11,16,19,30,18.6,0.09,0.222,0.67,0,0,0,0,1,-2.6,0,0,0,0,0.265,23.67,107.56,0.92,0.13,959,1.2,118,2.7,,,,,,,,,,,,,,,,,,
2013,11,16,20,30,17.6,0.1,0.219,0.67,0,0,0,0,0,-2.2,0,0,0,0,0.265,25.9,120.72,0.92,0.13,960,1.2,116,2.8,,,,,,,,,,,,,,,,,,
2013,11,16,21,30,16.6,0.11,0.218,0.67,0,0,0,0,0,-1.9,0,0,0,0,0.264,28.28,134.05,0.92,0.13,960,1.2,115,2.6,,,,,,,,,,,,,,,,,,
2013,11,16,22,30,15.5,0.1,0.214,0.67,0,0,0,0,0,-1.6,0,0,0,0,0.264,30.96,147.38,0.92,0.13,960,1.1,117,2.3,,,,,,,,,,,,,,,,,,
2013,11,16,23,30,14.5,0.1,0.213,0.67,0,0,0,0,0,-1.4,0,0,0,0,0.264,33.52,160.38,0.92,0.13,960,1.1,119,2,,,,,,,,,,,,,,,,,,
2013,11,17,0,30,13.7,0.11,0.212,0.67,0,0,0,0,0,-1.2,0,0,0,0,0.263,35.74,170.92,0.92,0.13,960,1.1,122,1.7,,,,,,,,,,,,,,,,,,
2013,11,17,1,30,13.1,0.11,0.209,0.67,0,0,0,0,0,-1.1,0,0,0,0,0.263,37.56,167.37,0.92,0.13,960,1.2,126,1.5,,,,,,,,,,,,,,,,,,
2013,11,17,2,30,12.5,0.12,0.205,0.67,0,0,0,0,0,-0.9,0,0,0,0,0.263,39.44,155.19,0.92,0.13,960,1.2,130,1.4,,,,,,,,,,,,,,,,,,
2013,11,17,3,30,11.9,0.12,0.195,0.67,0,0,0,0,0,-0.8,0,0,0,0,0.262,41.42,141.99,0.92,0.13,960,1.2,134,1.4,,,,,,,,,,,,,,,,,,
2013,11,17,4,30,11.4,0.12,0.191,0.67,0,0,0,0,5,-0.7,0,0,0,0,0.262,43.22,128.64,0.92,0.13,960,1.1,138,1.3,,,,,,,,,,,,,,,,,,
2013,11,17,5,30,11,0.14,0.189,0.67,0,0,0,0,5,-0.5,0,0,0,0,0.262,44.8,115.38,0.92,0.13,960,1.1,142,1.3,,,,,,,,,,,,,,,,,,
2013,11,17,6,30,10.6,0.14,0.184,0.67,0,0,0,0,5,-0.4,0,0,0,0,0.262,46.42,102.34,0.92,0.13,960,1.1,149,1.3,,,,,,,,,,,,,,,,,,
2013,11,17,7,30,11.3,0.14,0.18,0.67,0,0,0,0,1,-0.3,0,0,0,0,0.262,44.71,89.26,0.92,0.13,961,1.1,156,1.6,,,,,,,,,,,,,,,,,,
2013,11,17,8,30,14.3,0.14,0.174,0.67,81,374,162,0,0,-0.2,81,374,0,162,0.262,37.08,77.54,0.92,0.13,962,1.1,160,2.8,,,,,,,,,,,,,,,,,,
2013,11,17,9,30,17.4,0.15,0.173,0.67,119,618,365,0,0,0,119,618,0,365,0.262,30.88,66.47,0.92,0.13,962,1,157,3.8,,,,,,,,,,,,,,,,,,
2013,11,17,10,30,21,0.16,0.172,0.67,139,736,541,0,0,0.1,139,736,0,541,0.262,24.78,56.91,0.92,0.13,962,1,152,5,,,,,,,,,,,,,,,,,,
2013,11,17,11,30,23.6,0.15,0.175,0.67,152,791,662,0,0,-0.6,152,791,0,662,0.262,20.15,49.81,0.92,0.13,962,1,150,5,,,,,,,,,,,,,,,,,,
2013,11,17,12,30,25.1,0.15,0.177,0.67,158,812,719,0,0,-1.2,158,812,0,719,0.263,17.58,46.31,0.92,0.13,961,1,150,4.4,,,,,,,,,,,,,,,,,,
2013,11,17,13,30,26,0.14,0.178,0.67,157,805,704,0,0,-1.7,157,805,0,704,0.263,16.07,47.23,0.92,0.13,960,1,148,3.6,,,,,,,,,,,,,,,,,,
2013,11,17,14,30,26.4,0.13,0.179,0.67,150,767,619,0,0,-2.1,150,767,0,619,0.264,15.28,52.33,0.92,0.13,959,1,142,3,,,,,,,,,,,,,,,,,,
2013,11,17,15,30,26.2,0.12,0.183,0.67,137,682,472,0,0,-2.3,137,682,0,472,0.264,15.22,60.57,0.92,0.13,959,1,135,2.8,,,,,,,,,,,,,,,,,,
2013,11,17,16,30,25.2,0.12,0.186,0.67,111,521,282,0,0,-2.4,111,521,0,282,0.265,16.04,70.84,0.92,0.13,959,1,129,2.8,,,,,,,,,,,,,,,,,,
2013,11,17,17,30,22.6,0.12,0.19,0.67,57,191,83,0,1,-2.2,57,191,0,83,0.265,18.94,82.33,0.92,0.13,959,1,126,2.6,,,,,,,,,,,,,,,,,,
2013,11,17,18,30,19.4,0.12,0.193,0.67,0,0,0,0,0,-1.8,0,0,0,0,0.265,23.78,94.77,0.92,0.13,959,1.1,124,2.5,,,,,,,,,,,,,,,,,,
2013,11,17,19,30,18.3,0.12,0.197,0.67,0,0,0,0,0,-1.4,0,0,0,0,0.265,26.38,107.61,0.92,0.13,960,1.1,123,2.8,,,,,,,,,,,,,,,,,,
2013,11,17,20,30,17.5,0.12,0.197,0.67,0,0,0,0,0,-0.9,0,0,0,0,0.265,28.58,120.76,0.92,0.13,960,1.1,124,2.7,,,,,,,,,,,,,,,,,,
2013,11,17,21,30,16.3,0.12,0.194,0.67,0,0,0,0,0,-0.6,0,0,0,0,0.265,31.63,134.08,0.92,0.13,960,1.1,125,2.3,,,,,,,,,,,,,,,,,,
2013,11,17,22,30,15.3,0.13,0.191,0.67,0,0,0,0,0,-0.3,0,0,0,0,0.265,34.34,147.42,0.92,0.13,960,1.1,124,2,,,,,,,,,,,,,,,,,,
2013,11,17,23,30,14.5,0.14,0.188,0.67,0,0,0,0,0,-0.1,0,0,0,0,0.265,36.79,160.45,0.92,0.13,960,1.2,125,1.7,,,,,,,,,,,,,,,,,,
2013,11,18,0,30,13.5,0.15,0.184,0.67,0,0,0,0,0,0.1,0,0,0,0,0.264,39.92,171.12,0.92,0.13,960,1.2,129,1.5,,,,,,,,,,,,,,,,,,
2013,11,18,1,30,12.7,0.14,0.176,0.67,0,0,0,0,0,0.3,0,0,0,0,0.264,42.59,167.57,0.92,0.13,959,1.2,135,1.4,,,,,,,,,,,,,,,,,,
2013,11,18,2,30,12.1,0.15,0.172,0.67,0,0,0,0,0,0.4,0,0,0,0,0.264,44.73,155.33,0.92,0.13,959,1.2,141,1.3,,,,,,,,,,,,,,,,,,
2013,11,18,3,30,11.7,0.16,0.172,0.67,0,0,0,0,0,0.5,0,0,0,0,0.263,46.24,142.12,0.92,0.13,959,1.2,144,1.3,,,,,,,,,,,,,,,,,,
2013,11,18,4,30,11.3,0.18,0.175,0.67,0,0,0,0,0,0.6,0,0,0,0,0.263,47.68,128.77,0.92,0.13,959,1.2,145,1.2,,,,,,,,,,,,,,,,,,
